year,fips,naics,emp
2014,02020,62----,24497
2014,02020,71----,2859
2014,02020,72----,15307
2014,02020,81----,5176
2014,02020,99----,9
2014,02050,22----,35
2014,02050,23----,36
2014,02050,31----,43
2014,02050,42----,19
2014,02050,44----,830
2014,02050,48----,331
2014,02050,51----,72
2014,02050,52----,34
2014,02050,53----,59
2014,02050,54----,19
2014,02050,55----,301
2014,02050,56----,59
2014,02050,61----,59
2014,02050,62----,1124
2014,02050,71----,66
2014,02050,72----,51
2014,02050,81----,58
2014,02060,11----,9
2014,02060,22----,9
2014,02060,23----,15
2014,02060,31----,47
2014,02060,42----,9
2014,02060,44----,23
2014,02060,48----,99
2014,02060,51----,9
2014,02060,52----,9
2014,02060,54----,9
2014,02060,56----,9
2014,02060,71----,8
2014,02060,72----,59
2014,02060,81----,6
2014,02068,21----,110
2014,02068,22----,51
2014,02068,23----,42
2014,02068,44----,17
2014,02068,48----,38
2014,02068,51----,9
2014,02068,52----,9
2014,02068,53----,2
2014,02068,54----,9
2014,02068,56----,9
2014,02068,61----,5
2014,02068,71----,9
2014,02068,72----,143
2014,02070,11----,9
2014,02070,22----,59
2014,02070,23----,18
2014,02070,31----,174
2014,02070,42----,9
2014,02070,44----,216
2014,02070,48----,92
2014,02070,51----,9
2014,02070,52----,9
2014,02070,54----,9
2014,02070,55----,5
2014,02070,56----,9
2014,02070,62----,616
2014,02070,71----,1
2014,02070,72----,43
2014,02070,81----,7
2014,02090,11----,2
2014,02090,21----,978
2014,02090,22----,405
2014,02090,23----,2016
2014,02090,31----,626
2014,02090,42----,731
2014,02090,44----,4952
2014,02090,48----,1857
2014,02090,51----,510
2014,02090,52----,750
2014,02090,53----,708
2014,02090,54----,1181
2014,02090,55----,153
2014,02090,56----,1386
2014,02090,61----,335
2014,02090,62----,5399
2014,02090,71----,674
2014,02090,72----,3322
2014,02090,81----,1448
2014,02090,99----,2
2014,02100,11----,9
2014,02100,22----,9
2014,02100,23----,78
2014,02100,31----,32
2014,02100,42----,9
2014,02100,44----,115
2014,02100,48----,28
2014,02100,51----,19
2014,02100,52----,9
2014,02100,53----,9
2014,02100,54----,9
2014,02100,56----,9
2014,02100,61----,19
2014,02100,62----,117
2014,02100,71----,34
2014,02100,72----,80
2014,02100,81----,16
2014,02105,11----,3
2014,02105,22----,5
2014,02105,23----,14
2014,02105,31----,2
2014,02105,42----,9
2014,02105,44----,47
2014,02105,48----,59
2014,02105,62----,19
2014,02105,71----,19
2014,02105,72----,24
2014,02105,81----,2
2014,02110,11----,49
2014,02110,21----,760
2014,02110,22----,59
2014,02110,23----,600
2014,02110,31----,290
2014,02110,42----,291
2014,02110,44----,1780
2014,02110,48----,868
2014,02110,51----,214
2014,02110,52----,347
2014,02110,53----,261
2014,02110,54----,543
2014,02110,55----,110
2014,02110,56----,336
2014,02110,61----,142
2014,02110,62----,2338
2014,02110,71----,310
2014,02110,72----,1272
2014,02110,81----,652
2014,02122,11----,79
2014,02122,21----,881
2014,02122,22----,237
2014,02122,23----,953
2014,02122,31----,703
2014,02122,42----,504
2014,02122,44----,2542
2014,02122,48----,831
2014,02122,51----,226
2014,02122,52----,317
2014,02122,53----,315
2014,02122,54----,496
2014,02122,55----,55
2014,02122,56----,415
2014,02122,61----,173
2014,02122,62----,3697
2014,02122,71----,213
2014,02122,72----,1804
2014,02122,81----,852
2014,02122,99----,1
2014,02130,11----,126
2014,02130,21----,10
2014,02130,23----,253
2014,02130,31----,327
2014,02130,42----,119
2014,02130,44----,770
2014,02130,48----,598
2014,02130,51----,114
2014,02130,52----,208
2014,02130,53----,125
2014,02130,54----,168
2014,02130,55----,374
2014,02130,56----,164
2014,02130,61----,47
2014,02130,62----,807
2014,02130,71----,79
2014,02130,72----,516
2014,02130,81----,166
2014,02150,11----,59
2014,02150,22----,59
2014,02150,23----,171
2014,02150,31----,1826
2014,02150,42----,99
2014,02150,44----,463
2014,02150,48----,307
2014,02150,51----,38
2014,02150,52----,79
2014,02150,53----,63
2014,02150,54----,65
2014,02150,55----,9
2014,02150,56----,157
2014,02150,61----,28
2014,02150,62----,663
2014,02150,71----,68
2014,02150,72----,435
2014,02150,81----,217
2014,02150,99----,9
2014,02164,11----,1
2014,02164,22----,9
2014,02164,23----,19
2014,02164,31----,9
2014,02164,42----,9
2014,02164,44----,6
2014,02164,48----,48
2014,02164,52----,4
2014,02164,53----,3
2014,02164,71----,1
2014,02164,72----,9
2014,02164,81----,8
2014,02170,11----,23
2014,02170,21----,451
2014,02170,22----,193
2014,02170,23----,2079
2014,02170,31----,212
2014,02170,42----,314
2014,02170,44----,3395
2014,02170,48----,523
2014,02170,51----,470
2014,02170,52----,481
2014,02170,53----,210
2014,02170,54----,879
2014,02170,55----,172
2014,02170,56----,559
2014,02170,61----,299
2014,02170,62----,3755
2014,02170,71----,291
2014,02170,72----,2062
2014,02170,81----,825
2014,02170,99----,7
2014,02180,21----,47
2014,02180,23----,12
2014,02180,31----,59
2014,02180,42----,27
2014,02180,44----,377
2014,02180,48----,174
2014,02180,51----,19
2014,02180,52----,33
2014,02180,54----,4
2014,02180,56----,19
2014,02180,62----,960
2014,02180,71----,64
2014,02180,72----,140
2014,02180,81----,59
2014,02185,21----,249
2014,02185,22----,59
2014,02185,23----,2235
2014,02185,42----,466
2014,02185,44----,252
2014,02185,48----,316
2014,02185,51----,61
2014,02185,52----,12
2014,02185,53----,59
2014,02185,54----,59
2014,02185,55----,338
2014,02185,56----,499
2014,02185,61----,162
2014,02185,62----,374
2014,02185,71----,59
2014,02185,72----,1038
2014,02185,81----,78
2014,02188,21----,433
2014,02188,22----,43
2014,02188,23----,85
2014,02188,42----,9
2014,02188,44----,142
2014,02188,48----,183
2014,02188,51----,71
2014,02188,52----,9
2014,02188,53----,11
2014,02188,54----,9
2014,02188,55----,174
2014,02188,56----,25
2014,02188,61----,9
2014,02188,62----,410
2014,02188,71----,9
2014,02188,72----,70
2014,02188,81----,47
2014,02195,11----,174
2014,02195,23----,36
2014,02195,31----,159
2014,02195,42----,24
2014,02195,44----,228
2014,02195,48----,34
2014,02195,51----,35
2014,02195,52----,19
2014,02195,54----,8
2014,02195,56----,9
2014,02195,61----,2
2014,02195,62----,242
2014,02195,72----,71
2014,02195,81----,42
2014,02198,11----,59
2014,02198,21----,9
2014,02198,22----,59
2014,02198,23----,45
2014,02198,31----,79
2014,02198,42----,9
2014,02198,44----,220
2014,02198,48----,24
2014,02198,51----,9
2014,02198,52----,29
2014,02198,53----,19
2014,02198,56----,9
2014,02198,61----,9
2014,02198,62----,194
2014,02198,71----,3
2014,02198,72----,88
2014,02198,81----,21
2014,02220,11----,13
2014,02220,23----,165
2014,02220,31----,374
2014,02220,42----,47
2014,02220,44----,423
2014,02220,48----,174
2014,02220,51----,38
2014,02220,52----,68
2014,02220,53----,52
2014,02220,54----,59
2014,02220,55----,9
2014,02220,56----,48
2014,02220,61----,61
2014,02220,62----,838
2014,02220,71----,27
2014,02220,72----,344
2014,02220,81----,111
2014,02230,11----,9
2014,02230,23----,52
2014,02230,31----,9
2014,02230,42----,8
2014,02230,44----,82
2014,02230,48----,59
2014,02230,51----,9
2014,02230,52----,6
2014,02230,56----,4
2014,02230,62----,4
2014,02230,71----,10
2014,02230,72----,98
2014,02230,81----,19
2014,02240,11----,10
2014,02240,21----,374
2014,02240,22----,53
2014,02240,23----,78
2014,02240,31----,22
2014,02240,42----,9
2014,02240,44----,180
2014,02240,48----,83
2014,02240,51----,19
2014,02240,52----,9
2014,02240,53----,9
2014,02240,54----,61
2014,02240,56----,68
2014,02240,61----,9
2014,02240,62----,106
2014,02240,71----,1
2014,02240,72----,105
2014,02240,81----,24
2014,02261,11----,59
2014,02261,22----,56
2014,02261,23----,95
2014,02261,31----,375
2014,02261,42----,62
2014,02261,44----,361
2014,02261,48----,611
2014,02261,51----,59
2014,02261,52----,38
2014,02261,53----,1
2014,02261,54----,106
2014,02261,56----,53
2014,02261,61----,8
2014,02261,62----,454
2014,02261,71----,79
2014,02261,72----,399
2014,02261,81----,163
2014,02270,23----,11
2014,02270,42----,9
2014,02270,44----,306
2014,02270,48----,63
2014,02270,52----,9
2014,02270,53----,9
2014,02270,61----,59
2014,02270,62----,146
2014,02270,71----,23
2014,02270,81----,9
2014,02275,11----,9
2014,02275,23----,19
2014,02275,31----,65
2014,02275,42----,9
2014,02275,44----,120
2014,02275,48----,32
2014,02275,51----,11
2014,02275,52----,9
2014,02275,53----,19
2014,02275,54----,9
2014,02275,56----,9
2014,02275,62----,180
2014,02275,71----,9
2014,02275,72----,25
2014,02275,81----,19
2014,02275,99----,7
2014,02282,11----,9
2014,02282,23----,9
2014,02282,31----,59
2014,02282,44----,40
2014,02282,48----,9
2014,02282,72----,15
2014,02290,22----,9
2014,02290,23----,19
2014,02290,31----,9
2014,02290,42----,9
2014,02290,44----,100
2014,02290,48----,49
2014,02290,51----,9
2014,02290,53----,7
2014,02290,54----,9
2014,02290,55----,9
2014,02290,56----,9
2014,02290,62----,19
2014,02290,71----,9
2014,02290,72----,19
2014,02290,81----,9
2014,04001,11----,36
2014,04001,21----,59
2014,04001,22----,406
2014,04001,23----,161
2014,04001,31----,100
2014,04001,42----,56
2014,04001,44----,1183
2014,04001,48----,91
2014,04001,51----,99
2014,04001,52----,74
2014,04001,53----,37
2014,04001,54----,128
2014,04001,55----,59
2014,04001,56----,135
2014,04001,61----,362
2014,04001,62----,2785
2014,04001,71----,1
2014,04001,72----,789
2014,04001,81----,149
2014,04001,99----,9
2014,04003,11----,23
2014,04003,21----,79
2014,04003,22----,555
2014,04003,23----,1020
2014,04003,31----,342
2014,04003,42----,429
2014,04003,44----,5419
2014,04003,48----,485
2014,04003,51----,371
2014,04003,52----,548
2014,04003,53----,434
2014,04003,54----,3616
2014,04003,55----,174
2014,04003,56----,2138
2014,04003,61----,747
2014,04003,62----,4766
2014,04003,71----,267
2014,04003,72----,4029
2014,04003,81----,1041
2014,04003,99----,2
2014,04005,11----,19
2014,04005,21----,12
2014,04005,22----,198
2014,04005,23----,2174
2014,04005,31----,4942
2014,04005,42----,873
2014,04005,44----,7735
2014,04005,48----,1514
2014,04005,51----,729
2014,04005,52----,783
2014,04005,53----,766
2014,04005,54----,1607
2014,04005,55----,483
2014,04005,56----,1399
2014,04005,61----,637
2014,04005,62----,7822
2014,04005,71----,1636
2014,04005,72----,12324
2014,04005,81----,1869
2014,04005,99----,14
2014,04007,21----,1927
2014,04007,22----,75
2014,04007,23----,568
2014,04007,31----,150
2014,04007,42----,210
2014,04007,44----,2095
2014,04007,48----,262
2014,04007,51----,119
2014,04007,52----,214
2014,04007,53----,150
2014,04007,54----,244
2014,04007,55----,20
2014,04007,56----,307
2014,04007,61----,118
2014,04007,62----,2185
2014,04007,71----,475
2014,04007,72----,1839
2014,04007,81----,334
2014,04007,99----,3
2014,04009,11----,40
2014,04009,21----,360
2014,04009,22----,59
2014,04009,23----,434
2014,04009,31----,224
2014,04009,42----,178
2014,04009,44----,1592
2014,04009,48----,112
2014,04009,51----,89
2014,04009,52----,109
2014,04009,53----,83
2014,04009,54----,453
2014,04009,56----,108
2014,04009,61----,59
2014,04009,62----,1562
2014,04009,71----,21
2014,04009,72----,850
2014,04009,81----,301
2014,04011,11----,9
2014,04011,21----,2831
2014,04011,22----,39
2014,04011,23----,2723
2014,04011,42----,38
2014,04011,44----,189
2014,04011,48----,50
2014,04011,51----,13
2014,04011,52----,10
2014,04011,53----,16
2014,04011,54----,397
2014,04011,55----,6
2014,04011,56----,162
2014,04011,62----,133
2014,04011,71----,9
2014,04011,72----,104
2014,04011,81----,19
2014,04012,11----,51
2014,04012,21----,26
2014,04012,22----,32
2014,04012,23----,46
2014,04012,31----,138
2014,04012,42----,106
2014,04012,44----,934
2014,04012,48----,59
2014,04012,51----,34
2014,04012,52----,71
2014,04012,53----,77
2014,04012,54----,83
2014,04012,56----,21
2014,04012,61----,9
2014,04012,62----,625
2014,04012,71----,499
2014,04012,72----,923
2014,04012,81----,85
2014,04013,11----,318
2014,04013,21----,629
2014,04013,22----,7281
2014,04013,23----,94471
2014,04013,31----,98125
2014,04013,42----,71869
2014,04013,44----,198887
2014,04013,48----,67041
2014,04013,51----,33905
2014,04013,52----,113966
2014,04013,53----,32442
2014,04013,54----,108781
2014,04013,55----,41287
2014,04013,56----,138570
2014,04013,61----,45344
2014,04013,62----,209056
2014,04013,71----,29921
2014,04013,72----,177216
2014,04013,81----,58581
2014,04013,99----,108
2014,04015,11----,9
2014,04015,21----,540
2014,04015,22----,350
2014,04015,23----,2499
2014,04015,31----,2853
2014,04015,42----,1095
2014,04015,44----,9255
2014,04015,48----,1116
2014,04015,51----,745
2014,04015,52----,1009
2014,04015,53----,676
2014,04015,54----,945
2014,04015,55----,59
2014,04015,56----,2373
2014,04015,61----,459
2014,04015,62----,8585
2014,04015,71----,538
2014,04015,72----,5853
2014,04015,81----,1723
2014,04015,99----,12
2014,04017,11----,64
2014,04017,21----,507
2014,04017,22----,499
2014,04017,23----,976
2014,04017,31----,327
2014,04017,42----,359
2014,04017,44----,4086
2014,04017,48----,371
2014,04017,51----,336
2014,04017,52----,381
2014,04017,53----,275
2014,04017,54----,313
2014,04017,55----,59
2014,04017,56----,378
2014,04017,61----,455
2014,04017,62----,4018
2014,04017,71----,156
2014,04017,72----,3665
2014,04017,81----,687
2014,04017,99----,59
2014,04019,11----,192
2014,04019,21----,2524
2014,04019,22----,1896
2014,04019,23----,16619
2014,04019,31----,22642
2014,04019,42----,7442
2014,04019,44----,46061
2014,04019,48----,7947
2014,04019,51----,6196
2014,04019,52----,12657
2014,04019,53----,5977
2014,04019,54----,16638
2014,04019,55----,4920
2014,04019,56----,25474
2014,04019,61----,7052
2014,04019,62----,56150
2014,04019,71----,6036
2014,04019,72----,43002
2014,04019,81----,14394
2014,04019,99----,20
2014,04021,11----,134
2014,04021,21----,1219
2014,04021,22----,242
2014,04021,23----,2443
2014,04021,31----,3647
2014,04021,42----,1403
2014,04021,44----,8297
2014,04021,48----,1340
2014,04021,51----,1645
2014,04021,52----,995
2014,04021,53----,647
2014,04021,54----,886
2014,04021,55----,96
2014,04021,56----,5073
2014,04021,61----,1152
2014,04021,62----,7572
2014,04021,71----,1315
2014,04021,72----,6303
2014,04021,81----,1799
2014,04023,11----,69
2014,04023,21----,9
2014,04023,22----,74
2014,04023,23----,243
2014,04023,31----,346
2014,04023,42----,2289
2014,04023,44----,2414
2014,04023,48----,1693
2014,04023,51----,61
2014,04023,52----,220
2014,04023,53----,184
2014,04023,54----,182
2014,04023,55----,9
2014,04023,56----,250
2014,04023,61----,100
2014,04023,62----,1183
2014,04023,71----,58
2014,04023,72----,1479
2014,04023,81----,275
2014,04025,11----,69
2014,04025,21----,1045
2014,04025,22----,316
2014,04025,23----,3975
2014,04025,31----,3227
2014,04025,42----,1504
2014,04025,44----,10259
2014,04025,48----,1193
2014,04025,51----,752
2014,04025,52----,1315
2014,04025,53----,965
2014,04025,54----,1752
2014,04025,55----,111
2014,04025,56----,2426
2014,04025,61----,2846
2014,04025,62----,12415
2014,04025,71----,967
2014,04025,72----,8329
2014,04025,81----,2447
2014,04025,99----,19
2014,04027,11----,394
2014,04027,21----,50
2014,04027,22----,240
2014,04027,23----,2431
2014,04027,31----,3453
2014,04027,42----,1830
2014,04027,44----,8194
2014,04027,48----,1163
2014,04027,51----,569
2014,04027,52----,1149
2014,04027,53----,745
2014,04027,54----,1373
2014,04027,55----,571
2014,04027,56----,3798
2014,04027,61----,487
2014,04027,62----,6544
2014,04027,71----,565
2014,04027,72----,6074
2014,04027,81----,1451
2014,05001,11----,119
2014,05001,22----,61
2014,05001,23----,294
2014,05001,31----,3290
2014,05001,42----,453
2014,05001,44----,1205
2014,05001,48----,375
2014,05001,51----,81
2014,05001,52----,239
2014,05001,53----,74
2014,05001,54----,79
2014,05001,55----,174
2014,05001,56----,82
2014,05001,61----,36
2014,05001,62----,1012
2014,05001,71----,43
2014,05001,72----,382
2014,05001,81----,260
2014,05001,99----,9
2014,05003,11----,265
2014,05003,22----,59
2014,05003,23----,543
2014,05003,31----,2223
2014,05003,42----,192
2014,05003,44----,793
2014,05003,48----,265
2014,05003,51----,36
2014,05003,52----,182
2014,05003,53----,40
2014,05003,54----,59
2014,05003,55----,59
2014,05003,56----,128
2014,05003,61----,9
2014,05003,62----,922
2014,05003,71----,9
2014,05003,72----,403
2014,05003,81----,252
2014,05005,11----,9
2014,05005,21----,59
2014,05005,22----,46
2014,05005,23----,521
2014,05005,31----,2312
2014,05005,42----,210
2014,05005,44----,2133
2014,05005,48----,81
2014,05005,51----,273
2014,05005,52----,536
2014,05005,53----,175
2014,05005,54----,415
2014,05005,56----,242
2014,05005,61----,59
2014,05005,62----,3534
2014,05005,71----,110
2014,05005,72----,1335
2014,05005,81----,482
2014,05007,11----,27
2014,05007,21----,249
2014,05007,22----,265
2014,05007,23----,3919
2014,05007,31----,9722
2014,05007,42----,6031
2014,05007,44----,11630
2014,05007,48----,9569
2014,05007,51----,1641
2014,05007,52----,2729
2014,05007,53----,948
2014,05007,54----,7092
2014,05007,55----,21298
2014,05007,56----,3057
2014,05007,61----,2113
2014,05007,62----,8784
2014,05007,71----,924
2014,05007,72----,9728
2014,05007,81----,3528
2014,05007,99----,19
2014,05009,22----,59
2014,05009,23----,492
2014,05009,31----,1674
2014,05009,42----,407
2014,05009,44----,2011
2014,05009,48----,869
2014,05009,51----,330
2014,05009,52----,415
2014,05009,53----,79
2014,05009,54----,252
2014,05009,55----,583
2014,05009,56----,844
2014,05009,61----,3
2014,05009,62----,2591
2014,05009,71----,37
2014,05009,72----,1042
2014,05009,81----,487
2014,05011,11----,405
2014,05011,21----,9
2014,05011,22----,9
2014,05011,23----,111
2014,05011,31----,559
2014,05011,42----,212
2014,05011,44----,324
2014,05011,48----,9
2014,05011,51----,19
2014,05011,52----,118
2014,05011,53----,16
2014,05011,54----,37
2014,05011,55----,9
2014,05011,56----,63
2014,05011,62----,483
2014,05011,71----,19
2014,05011,72----,158
2014,05011,81----,149
2014,05013,11----,9
2014,05013,23----,29
2014,05013,31----,9
2014,05013,42----,6
2014,05013,44----,58
2014,05013,48----,114
2014,05013,51----,59
2014,05013,52----,17
2014,05013,54----,9
2014,05013,56----,9
2014,05013,62----,59
2014,05013,72----,12
2014,05013,81----,18
2014,05015,11----,9
2014,05015,22----,130
2014,05015,23----,270
2014,05015,31----,3329
